          Efor_0.1,0,0.0029306324,0.005867124,0.0088153326,0.011781113,0.014770315,0.017788783,0.020842355,0.023936856,0.027078102,0.030271898,0.03352403,0.03684027,0.040226368,0.043688055,0.047231036,0.050860989,0.054583562,0.058404371,0.062328994,0.066362972,0.0705118,0.074780927,0.07917575,0.083701613,0.088363796,0.093167517,0.098117924,0.10322009,0.10847901,0.11389959,0.11948665,0.12524491,0.13117898,0.13729337,0.14359249,0.15008059,0.15676182,0.16364019,0.17071957,0.17800367,0.18549606,0.19320013,0.20111912,0.20925609,0.21761389,0.22619523,0.23500258,0.24403822,0.25330423,0.26280246,0.27253455,0.28250189,0.29270567,0.3031468,0.31382598,0.32474363,0.33589993,0.34729481,0.35892791,0.37079861,0.38290604,0.39524903,0.40782614,0.42063565,0.43367556,0.44694361,0.46043721,0.47415353,0.48808944,0.50224153,0.5166061,0.53117919,0.54595655,0.56093367,0.57610576,0.59146776,0.60701436,0.62273999,0.63863885,0.65470486,0.67093173,0.68731293,0.70384172,0.72051114,0.73731403,0.75424303,0.7712906,0.78844902,0.80571042,0.82306676,0.84050988,0.85803146,0.8756231,0.89327627,0.91098235,0.92873264,0.94651839,0.96433077,0.98216094,1
imp1_0.1,0,0.0029300465,0.0058659463,0.0088135514,0.011778711,0.014767269,0.017785065,0.020837929,0.023931684,0.02707214,0.030265095,0.033516333,0.03683162,0.040216704,0.04367731,0.04721914,0.050847869,0.054569143,0.058388575,0.062311742,0.066344182,0.07049139,0.074758814,0.079151852,0.083675845,0.088336078,0.093137767,0.098086064,0.10318604,0.1084427,0.11386095,0.11944561,0.1252014,0.13113295,0.13724477,0.14354126,0.15002669,0.15670522,0.16358086,0.17065749,0.17793882,0.18542843,0.19312973,0.20104596,0.20918017,0.21753526,0.22611392,0.23491863,0.24395168,0.25321517,0.26271096,0.27244068,0.28240576,0.29260736,0.30304644,0.31372368,0.32463952,0.33579416,0.34718751,0.35881924,0.37068874,0.38279513,0.39513726,0.4077137,0.42052273,0.43356236,0.44683033,0.46032406,0.47404071,0.48797717,0.50213003,0.51649559,0.53106989,0.54584869,0.56082747,0.57600143,0.59136553,0.60691446,0.62264263,0.63854424,0.65461321,0.67084325,0.68722782,0.70376017,0.72043334,0.73724016,0.75417325,0.77122509,0.78838793,0.80565389,0.82301493,0.84046286,0.85798938,0.87558606,0.89324435,0.91095563,0.92871119,0.94650225,0.96431999,0.98215554,1
imp2_0.1,0,0.0029303386,0.0058665336,0.0088144396,0.011779909,0.014768788,0.017786919,0.020840136,0.023934263,0.027075114,0.030268489,0.033520173,0.036835936,0.040221526,0.043682672,0.047225077,0.050854417,0.05457634,0.05839646,0.062320355,0.066353563,0.070501581,0.074769856,0.079163786,0.083688713,0.088349921,0.093152626,0.098101978,0.10320305,0.10846084,0.11388025,0.11946611,0.12522314,0.13115595,0.13726906,0.14356686,0.15005362,0.1567335,0.16361051,0.17068851,0.17797123,0.18546223,0.19316492,0.20108253,0.20921812,0.21757457,0.22615456,0.23496059,0.24399494,0.25325969,0.2627567,0.27248761,0.28245382,0.29265651,0.30309662,0.31377482,0.32469157,0.33584704,0.34724116,0.35887357,0.37074368,0.38285059,0.39519315,0.40776992,0.4205792,0.43361897,0.44688697,0.46038064,0.47409713,0.48803332,0.50218579,0.51655086,0.53112455,0.54590263,0.56088058,0.57605361,0.59141666,0.60696442,0.62269133,0.63859156,0.65465905,0.6708875,0.68727039,0.70380096,0.72047225,0.73727711,0.75420815,0.77125785,0.78841848,0.80568216,0.82304085,0.84048638,0.85801043,0.87560459,0.89326031,0.91096899,0.92872192,0.94651032,0.96432539,0.98215824,1
exct_0.1,0,0.0029299728,0.0058658033,0.0088133476,0.011778459,0.014766986,0.017784771,0.02083765,0.023931448,0.02707198,0.030265048,0.033516438,0.03683192,0.040217245,0.043678141,0.047220312,0.050849437,0.054571163,0.058391105,0.062314842,0.066347912,0.070495813,0.074763993,0.07915785,0.083682727,0.088343906,0.093146605,0.098095974,0.10319709,0.10845494,0.11387444,0.1194604,0.12521755,0.13115051,0.13726379,0.14356178,0.15004876,0.15672887,0.16360612,0.17068439,0.17796738,0.18545868,0.19316167,0.2010796,0.20921553,0.21757232,0.22615267,0.23495905,0.24399377,0.25325889,0.26272682,0.27248755,0.28245414,0.2926572,0.30309768,0.31377625,0.32469336,0.33584919,0.34724365,0.3588764,0.37074683,0.38285405,0.39519691,0.40777397,0.4205835,0.43362353,0.44689176,0.46038564,0.47410232,0.48803868,0.50219129,0.51655649,0.53113029,0.54590844,0.56088644,0.5760595,0.59142255,0.6069703,0.62269716,0.63859732,0.65466472,0.67089306,0.68727581,0.70380622,0.72047733,0.73728198,0.7542128,0.77126225,0.78842262,0.80568602,0.82304441,0.84048963,0.85801335,0.87560717,0.89326255,0.91097087,0.92872343,0.94651146,0.96432615,0.98215862,1
Efor_0.29996,0,0.0089648774,0.017930776,0.026898716,0.035869715,0.044844788,0.053824947,0.062811198,0.07180454,0.080805967,0.089816463,0.098837006,0.10786856,0.11691208,0.12596852,0.13503879,0.14412383,0.15322453,0.16234177,0.17147644,0.18062938,0.18980143,0.19899341,0.20820612,0.21744032,0.22669678,0.23597623,0.24527939,0.25460693,0.26395953,0.27333782,0.28274241,0.2921739,0.30163284,0.31111978,0.3206352,0.33017961,0.33975343,0.3493571,0.35899101,0.36865551,0.37835095,0.38807761,0.39783578,0.40762568,0.41744753,0.42730151,0.43718775,0.44710637,0.45705746,0.46704105,0.47705717,0.4871058,0.4971869,0.50730038,0.51744613,0.52762401,0.53783384,0.54807542,0.55834851,0.56865284,0.57898811,0.58935398,0.59975011,0.6101761,0.62063152,0.63111593,0.64162885,0.65216978,0.66273818,0.67333348,0.68395511,0.69460246,0.70527487,0.71597169,0.72669223,0.73743577,0.7482016,0.75898894,0.76979702,0.78062505,0.7914722,0.80233765,0.81322053,0.82411998,0.83503511,0.84596501,0.85690876,0.86786544,0.8788341,0.88981379,0.90080353,0.91180235,0.92280926,0.93382327,0.94484338,0.95586858,0.96689786,0.9779302,0.98896459,1
imp1_0.29996,0,0.0089636696,0.017928361,0.026895097,0.035864895,0.044838773,0.053817742,0.062802809,0.071794977,0.080795238,0.08980458,0.098823979,0.1078544,0.11689681,0.12595214,0.13502133,0.1441053,0.15320495,0.16232116,0.17145482,0.18060677,0.18977786,0.19896889,0.20818067,0.21741398,0.22666957,0.23594818,0.24525052,0.25457728,0.26392912,0.27330668,0.28271058,0.2921414,0.30159971,0.31108604,0.3206009,0.33014477,0.3397181,0.3493213,0.35895478,0.36861889,0.37831397,0.38804031,0.39779819,0.40758784,0.41740948,0.42726329,0.43714939,0.44706792,0.45701894,0.46700251,0.47701865,0.48706734,0.49714852,0.50726213,0.51740805,0.52758614,0.53779621,0.54803807,0.55831148,0.56861616,0.57895182,0.58931812,0.59971471,0.61014119,0.62059715,0.63108212,0.64159564,0.6521372,0.66270626,0.67330227,0.68392462,0.69457272,0.70524592,0.71594355,0.72666493,0.73740935,0.74817607,0.75896433,0.76977336,0.78060236,0.7914505,0.80231696,0.81320088,0.82410138,0.83501758,0.84594857,0.85689343,0.86785123,0.87882102,0.88980185,0.90079275,0.91179274,0.92280083,0.93381603,0.94483734,0.95586374,0.96689423,0.97792778,0.98896338,1
imp2_0.29996,0,0.0089642735,0.017929569,0.026896906,0.035867305,0.044841781,0.053821345,0.062807004,0.071799759,0.080800603,0.089810522,0.098830493,0.10786148,0.11690445,0.12596033,0.13503006,0.14411456,0.15321474,0.16233147,0.17146563,0.18061808,0.18978965,0.19898115,0.20819339,0.21742715,0.22668318,0.23596221,0.24526496,0.25459211,0.26394432,0.27332225,0.2827265,0.29215765,0.30161628,0.31110291,0.32061805,0.33016219,0.33973577,0.3493392,0.3589729,0.3686372,0.37833246,0.38805896,0.39781698,0.40760676,0.41742851,0.4272824,0.43716857,0.44708715,0.4570382,0.46702178,0.47703791,0.48708657,0.49716771,0.50728126,0.51742709,0.52760507,0.53781503,0.54805675,0.55833,0.5686345,0.57896997,0.58933606,0.59973241,0.61015865,0.62061433,0.63109903,0.64161225,0.65215349,0.66272222,0.67331788,0.68393987,0.69458759,0.70526039,0.71595762,0.72667858,0.73742256,0.74818883,0.75897664,0.76978519,0.7806137,0.79146136,0.80232731,0.81321071,0.82411068,0.83502634,0.84595679,0.8569011,0.86785834,0.87882756,0.88980782,0.90079814,0.91179754,0.92280505,0.93381965,0.94484036,0.95586616,0.96689604,0.97792899,0.98896398,1
exct_0.29996,0,0.00896444,0.017929902,0.026897405,0.035867969,0.04484261,0.053822338,0.06280816,0.071801077,0.080802081,0.08981216,0.098832288,0.10786343,0.11690655,0.12596259,0.13503247,0.14411712,0.15321744,0.16233431,0.17146861,0.18062119,0.1897929,0.19898453,0.2081969,0.21743078,0.22668693,0.23596608,0.24526893,0.25459619,0.26394852,0.27332654,0.28273088,0.29216213,0.30162085,0.31110756,0.32062278,0.33016699,0.33974064,0.34934414,0.35897789,0.36864225,0.37833756,0.38806411,0.39782217,0.40761198,0.41743376,0.42728767,0.43717386,0.44709245,0.45704351,0.4670271,0.47704323,0.48709188,0.497173,0.50728653,0.51743234,0.5276103,0.53782022,0.5480619,0.5583351,0.56863956,0.57897497,0.589341,0.5997373,0.61016346,0.62061908,0.63110369,0.64161683,0.65215799,0.66272662,0.67332218,0.68394408,0.69459169,0.70526439,0.7159615,0.72668235,0.73742621,0.74819236,0.75898003,0.76978846,0.78061684,0.79146435,0.80233016,0.81321342,0.82411325,0.83502876,0.84595906,0.85690321,0.8678603,0.87882937,0.88980947,0.90079963,0.91179887,0.92280621,0.93382065,0.94484119,0.95586683,0.96689655,0.97792933,0.98896415,1
