x,y,z,vx,vy,vz
-1.92431e+11,3.20435e+11,2.97444e+09,-5306.59,-3749.44,134.298
-6.92208e+10,4.03523e+11,2.96842e+09,-22507,20797.9,132.208
2.01593e+11,-3.35692e+11,-3.11606e+09,5559.31,3927.89,-140.692
-1.92697e+11,3.20247e+11,2.98115e+09,-5301.02,-3758.71,134.212
-7.03523e+10,4.04558e+11,2.97503e+09,-22751.8,20619,132.141
2.01871e+11,-3.35495e+11,-3.12309e+09,5553.48,3937.6,-140.602
-1.92961e+11,3.20059e+11,2.98786e+09,-5295.44,-3767.97,134.125
-7.1496e+10,4.05585e+11,2.98163e+09,-22994.9,20437.6,132.075
2.02149e+11,-3.35298e+11,-3.13012e+09,5547.63,3947.3,-140.512
-1.93226e+11,3.1987e+11,2.99456e+09,-5289.85,-3777.23,134.039
-7.26518e+10,4.06602e+11,2.98824e+09,-23236.4,20253.7,132.009
2.02426e+11,-3.35101e+11,-3.13714e+09,5541.78,3957,-140.421
-1.9349e+11,3.19681e+11,3.00126e+09,-5284.25,-3786.49,133.952
-7.38196e+10,4.0761e+11,2.99483e+09,-23476.3,20067.4,131.944
2.02703e+11,-3.34902e+11,-3.14416e+09,5535.91,3966.7,-140.33
-1.93755e+11,3.19492e+11,3.00796e+09,-5278.65,-3795.74,133.865
-7.49994e+10,4.08609e+11,3.00143e+09,-23714.4,19878.5,131.879
2.02979e+11,-3.34704e+11,-3.15118e+09,5530.04,3976.4,-140.239
-1.94018e+11,3.19302e+11,3.01465e+09,-5273.03,-3804.99,133.778
-7.61911e+10,4.09598e+11,3.00802e+09,-23950.7,19687.2,131.815
2.03256e+11,-3.34505e+11,-3.15819e+09,5524.16,3986.09,-140.147
-1.94282e+11,3.19111e+11,3.02134e+09,-5267.41,-3814.24,133.69
-7.73945e+10,4.10578e+11,3.01461e+09,-24185.3,19493.4,131.75
2.03532e+11,-3.34305e+11,-3.16519e+09,5518.27,3995.77,-140.056
-1.94545e+11,3.1892e+11,3.02802e+09,-5261.77,-3823.48,133.603
-7.86096e+10,4.11547e+11,3.0212e+09,-24418.1,19297.2,131.687
2.03808e+11,-3.34105e+11,-3.17219e+09,5512.36,4005.45,-139.964
-1.94808e+11,3.18729e+11,3.0347e+09,-5256.13,-3832.72,133.515
-7.98363e+10,4.12507e+11,3.02778e+09,-24649.1,19098.6,131.623
2.04083e+11,-3.33905e+11,-3.17919e+09,5506.45,4015.13,-139.872
-1.95071e+11,3.18537e+11,3.04137e+09,-5250.48,-3841.95,133.427
-8.10745e+10,4.13457e+11,3.03436e+09,-24878.2,18897.6,131.56
2.04358e+11,-3.33704e+11,-3.18618e+09,5500.54,4024.81,-139.78
-1.95333e+11,3.18345e+11,3.04804e+09,-5244.82,-3851.18,133.339
-8.23241e+10,4.14397e+11,3.04094e+09,-25105.5,18694.2,131.498
2.04633e+11,-3.33502e+11,-3.19317e+09,5494.61,4034.48,-139.687
-1.95595e+11,3.18152e+11,3.0547e+09,-5239.15,-3860.41,133.25
-8.35851e+10,4.15327e+11,3.04751e+09,-25330.9,18488.4,131.436
2.04908e+11,-3.333e+11,-3.20015e+09,5488.67,4044.15,-139.595
-1.95857e+11,3.17959e+11,3.06136e+09,-5233.48,-3869.63,133.162
-8.48572e+10,4.16246e+11,3.05408e+09,-25554.3,18280.3,131.374
2.05182e+11,-3.33098e+11,-3.20713e+09,5482.72,4053.81,-139.502
-1.96118e+11,3.17765e+11,3.06802e+09,-5227.79,-3878.85,133.073
-8.61405e+10,4.17155e+11,3.06065e+09,-25775.8,18069.9,131.313
2.05456e+11,-3.32895e+11,-3.2141e+09,5476.77,4063.47,-139.409
-1.9638e+11,3.17571e+11,3.07467e+09,-5222.1,-3888.07,132.984
-8.74348e+10,4.18053e+11,3.06721e+09,-25995.3,17857.2,131.251
2.0573e+11,-3.32692e+11,-3.22107e+09,5470.8,4073.13,-139.315
-1.96641e+11,3.17376e+11,3.08132e+09,-5216.39,-3897.28,132.894
-8.874e+10,4.1894e+11,3.07377e+09,-26212.8,17642.1,131.191
2.06003e+11,-3.32488e+11,-3.22803e+09,5464.83,4082.78,-139.222
-1.96901e+11,3.17181e+11,3.08796e+09,-5210.68,-3906.49,132.805
-9.00561e+10,4.19817e+11,3.08033e+09,-26428.3,17424.8,131.13
2.06276e+11,-3.32283e+11,-3.23499e+09,5458.84,4092.43,-139.128
-1.97162e+11,3.16985e+11,3.0946e+09,-5204.96,-3915.7,132.715
-9.13829e+10,4.20683e+11,3.08688e+09,-26641.7,17205.2,131.07
2.06549e+11,-3.32078e+11,-3.24194e+09,5452.85,4102.07,-139.034
-1.97422e+11,3.16789e+11,3.10123e+09,-5199.23,-3924.9,132.625
-9.27203e+10,4.21538e+11,3.09344e+09,-26853.1,16983.4,131.011
2.06821e+11,-3.31873e+11,-3.24889e+09,5446.85,4111.71,-138.94
-1.97682e+11,3.16593e+11,3.10786e+09,-5193.49,-3934.1,132.535
-9.40682e+10,4.22381e+11,3.09999e+09,-27062.3,16759.4,130.952
2.07094e+11,-3.31667e+11,-3.25584e+09,5440.84,4121.35,-138.845
-1.97941e+11,3.16396e+11,3.11449e+09,-5187.74,-3943.3,132.444
-9.54265e+10,4.23214e+11,3.10653e+09,-27269.4,16533.2,130.893
2.07366e+11,-3.31461e+11,-3.26278e+09,5434.81,4130.98,-138.75
-1.982e+11,3.16199e+11,3.12111e+09,-5181.98,-3952.49,132.354
-9.67951e+10,4.24034e+11,3.11307e+09,-27474.4,16304.8,130.834
2.07637e+11,-3.31254e+11,-3.26971e+09,5428.78,4140.61,-138.655
-1.98459e+11,3.16001e+11,3.12772e+09,-5176.22,-3961.68,132.263
-9.81739e+10,4.24844e+11,3.11962e+09,-27677.2,16074.3,130.776
2.07908e+11,-3.31047e+11,-3.27664e+09,5422.74,4150.24,-138.56
-1.98718e+11,3.15802e+11,3.13433e+09,-5170.44,-3970.86,132.172
-9.95628e+10,4.25642e+11,3.12615e+09,-27877.8,15841.6,130.718
2.08179e+11,-3.30839e+11,-3.28357e+09,5416.69,4159.86,-138.465
-1.98976e+11,3.15604e+11,3.14094e+09,-5164.66,-3980.04,132.081
-1.00962e+11,4.26428e+11,3.13269e+09,-28076.2,15606.8,130.66
2.0845e+11,-3.30631e+11,-3.29049e+09,5410.64,4169.48,-138.369
-1.99235e+11,3.15404e+11,3.14754e+09,-5158.87,-3989.22,131.989
-1.0237e+11,4.27203e+11,3.13922e+09,-28272.3,15369.9,130.603
2.0872e+11,-3.30422e+11,-3.2974e+09,5404.57,4179.1,-138.274
-1.99492e+11,3.15205e+11,3.15414e+09,-5153.06,-3998.39,131.897
-1.03789e+11,4.27965e+11,3.14575e+09,-28466.2,15130.9,130.546
2.08991e+11,-3.30213e+11,-3.30432e+09,5398.49,4188.71,-138.178
-1.9975e+11,3.15005e+11,3.16073e+09,-5147.25,-4007.56,131.806
-1.05217e+11,4.28716e+11,3.15227e+09,-28657.7,14889.9,130.489
2.0926e+11,-3.30003e+11,-3.31122e+09,5392.4,4198.32,-138.081
-2.00007e+11,3.14804e+11,3.16732e+09,-5141.43,-4016.73,131.713
-1.06655e+11,4.29454e+11,3.1588e+09,-28846.9,14646.9,130.433
2.0953e+11,-3.29793e+11,-3.31812e+09,5386.31,4207.92,-137.985
-2.00264e+11,3.14603e+11,3.1739e+09,-5135.61,-4025.89,131.621
-1.08102e+11,4.3018e+11,3.16532e+09,-29033.8,14401.8,130.377
2.09799e+11,-3.29582e+11,-3.32502e+09,5380.2,4217.52,-137.888
-2.00521e+11,3.14401e+11,3.18048e+09,-5129.77,-4035.05,131.529
-1.09558e+11,4.30894e+11,3.17183e+09,-29218.4,14154.8,130.321
2.10068e+11,-3.29371e+11,-3.33191e+09,5374.09,4227.12,-137.791
-2.00777e+11,3.14199e+11,3.18705e+09,-5123.92,-4044.21,131.436
-1.11024e+11,4.31596e+11,3.17835e+09,-29400.5,13905.8,130.265
2.10336e+11,-3.2916e+11,-3.3388e+09,5367.96,4236.71,-137.694
-2.01033e+11,3.13997e+11,3.19362e+09,-5118.07,-4053.36,131.343
-1.12498e+11,4.32285e+11,3.18486e+09,-29580.2,13654.9,130.21
2.10605e+11,-3.28948e+11,-3.34568e+09,5361.83,4246.3,-137.596
-2.01289e+11,3.13794e+11,3.20019e+09,-5112.2,-4062.51,131.25
-1.13982e+11,4.32961e+11,3.19137e+09,-29757.5,13402.1,130.155
2.10873e+11,-3.28735e+11,-3.35256e+09,5355.69,4255.89,-137.499
-2.01544e+11,3.13591e+11,3.20675e+09,-5106.33,-4071.66,131.156
-1.15474e+11,4.33625e+11,3.19788e+09,-29932.4,13147.4,130.101
2.1114e+11,-3.28522e+11,-3.35943e+09,5349.53,4265.47,-137.401
-2.01799e+11,3.13387e+11,3.2133e+09,-5100.45,-4080.8,131.063
-1.16975e+11,4.34276e+11,3.20438e+09,-30104.8,12890.8,130.046
2.11407e+11,-3.28309e+11,-3.3663e+09,5343.37,4275.05,-137.303
-2.02054e+11,3.13183e+11,3.21985e+09,-5094.55,-4089.94,130.969
-1.18484e+11,4.34914e+11,3.21088e+09,-30274.6,12632.4,129.992
2.11674e+11,-3.28095e+11,-3.37316e+09,5337.2,4284.62,-137.205
-2.02309e+11,3.12978e+11,3.2264e+09,-5088.65,-4099.07,130.875
-1.20002e+11,4.35539e+11,3.21738e+09,-30442,12372.2,129.938
2.11941e+11,-3.2788e+11,-3.38002e+09,5331.02,4294.19,-137.106
-2.02563e+11,3.12773e+11,3.23294e+09,-5082.74,-4108.21,130.78
-1.21529e+11,4.36151e+11,3.22387e+09,-30606.8,12110.2,129.884
2.12208e+11,-3.27665e+11,-3.38687e+09,5324.83,4303.76,-137.007
-2.02817e+11,3.12567e+11,3.23948e+09,-5076.83,-4117.34,130.686
-1.23063e+11,4.3675e+11,3.23037e+09,-30769.1,11846.4,129.831
2.12474e+11,-3.2745e+11,-3.39372e+09,5318.63,4313.32,-136.908
-2.03071e+11,3.12361e+11,3.24601e+09,-5070.9,-4126.46,130.591
-1.24605e+11,4.37336e+11,3.23686e+09,-30928.7,11580.9,129.778
2.12739e+11,-3.27234e+11,-3.40056e+09,5312.42,4322.88,-136.809
-2.03324e+11,3.12154e+11,3.25254e+09,-5064.96,-4135.58,130.496
-1.26156e+11,4.37908e+11,3.24334e+09,-31085.8,11313.6,129.724
2.13005e+11,-3.27017e+11,-3.4074e+09,5306.2,4332.44,-136.71
-2.03577e+11,3.11947e+11,3.25906e+09,-5059.02,-4144.7,130.401
-1.27714e+11,4.38467e+11,3.24983e+09,-31240.2,11044.7,129.672
2.1327e+11,-3.26801e+11,-3.41423e+09,5299.97,4341.99,-136.61
-2.0383e+11,3.1174e+11,3.26558e+09,-5053.06,-4153.81,130.306
-1.2928e+11,4.39013e+11,3.25631e+09,-31392,10774.2,129.619
2.13535e+11,-3.26583e+11,-3.42106e+09,5293.74,4351.54,-136.51
-2.04083e+11,3.11532e+11,3.27209e+09,-5047.1,-4162.92,130.21
-1.30853e+11,4.39545e+11,3.26279e+09,-31541.2,10502,129.567
2.13799e+11,-3.26365e+11,-3.42789e+09,5287.49,4361.09,-136.41
-2.04335e+11,3.11324e+11,3.2786e+09,-5041.12,-4172.03,130.114
-1.32434e+11,4.40063e+11,3.26927e+09,-31687.6,10228.1,129.515
2.14064e+11,-3.26147e+11,-3.4347e+09,5281.23,4370.63,-136.31
-2.04587e+11,3.11115e+11,3.2851e+09,-5035.14,-4181.14,130.018
-1.34022e+11,4.40568e+11,3.27574e+09,-31831.4,9952.76,129.463
2.14328e+11,-3.25928e+11,-3.44152e+09,5274.97,4380.17,-136.209
-2.04838e+11,3.10906e+11,3.2916e+09,-5029.15,-4190.24,129.922
-1.35617e+11,4.41058e+11,3.28222e+09,-31972.5,9675.83,129.411
2.14591e+11,-3.25709e+11,-3.44832e+09,5268.69,4389.7,-136.108
-2.0509e+11,3.10696e+11,3.29809e+09,-5023.15,-4199.33,129.826
-1.37219e+11,4.41535e+11,3.28868e+09,-32110.8,9397.37,129.359
2.14854e+11,-3.25489e+11,-3.45513e+09,5262.4,4399.23,-136.007
-2.05341e+11,3.10486e+11,3.30458e+09,-5017.14,-4208.43,129.729
-1.38828e+11,4.41998e+11,3.29515e+09,-32246.3,9117.42,129.308
2.15117e+11,-3.25269e+11,-3.46193e+09,5256.11,4408.76,-135.906
-2.05591e+11,3.10275e+11,3.31107e+09,-5011.12,-4217.52,129.632
-1.40444e+11,4.42447e+11,3.30162e+09,-32379.1,8836,129.256
2.1538e+11,-3.25049e+11,-3.46872e+09,5249.81,4418.29,-135.804
-2.05842e+11,3.10064e+11,3.31755e+09,-5005.1,-4226.6,129.535
-1.42066e+11,4.42882e+11,3.30808e+09,-32509.1,8553.15,129.205
2.15642e+11,-3.24827e+11,-3.47551e+09,5243.49,4427.81,-135.703
-2.06092e+11,3.09852e+11,3.32402e+09,-4999.06,-4235.69,129.438
-1.43695e+11,4.43302e+11,3.31454e+09,-32636.3,8268.89,129.154
2.15904e+11,-3.24606e+11,-3.48229e+09,5237.17,4437.32,-135.601
-2.06342e+11,3.0964e+11,3.33049e+09,-4993.01,-4244.77,129.34
-1.4533e+11,4.43709e+11,3.32099e+09,-32760.6,7983.25,129.103
2.16166e+11,-3.24384e+11,-3.48907e+09,5230.83,4446.84,-135.499
-2.06591e+11,3.09428e+11,3.33696e+09,-4986.96,-4253.84,129.242
-1.46971e+11,4.44101e+11,3.32745e+09,-32882.1,7696.27,129.053
2.16427e+11,-3.24161e+11,-3.49584e+09,5224.49,4456.35,-135.396
-2.0684e+11,3.09215e+11,3.34341e+09,-4980.89,-4262.92,129.145
-1.48618e+11,4.44478e+11,3.3339e+09,-33000.8,7407.96,129.002
2.16689e+11,-3.23938e+11,-3.50261e+09,5218.14,4465.85,-135.293
-2.07089e+11,3.09002e+11,3.34987e+09,-4974.82,-4271.99,129.046
-1.50271e+11,4.44841e+11,3.34035e+09,-33116.6,7118.36,128.952
2.16949e+11,-3.23714e+11,-3.50937e+09,5211.78,4475.35,-135.191
-2.07338e+11,3.08788e+11,3.35632e+09,-4968.74,-4281.05,128.948
-1.5193e+11,4.4519e+11,3.34679e+09,-33229.4,6827.5,128.901
2.1721e+11,-3.2349e+11,-3.51612e+09,5205.4,4484.85,-135.087
-2.07586e+11,3.08573e+11,3.36276e+09,-4962.65,-4290.12,128.849
-1.53594e+11,4.45524e+11,3.35324e+09,-33339.4,6535.41,128.851
2.1747e+11,-3.23266e+11,-3.52288e+09,5199.02,4494.35,-134.984
-2.07834e+11,3.08359e+11,3.3692e+09,-4956.54,-4299.18,128.75
-1.55264e+11,4.45844e+11,3.35968e+09,-33446.5,6242.13,128.801
2.1773e+11,-3.23041e+11,-3.52962e+09,5192.63,4503.84,-134.881
-2.08082e+11,3.08143e+11,3.37564e+09,-4950.43,-4308.23,128.651
-1.56939e+11,4.46148e+11,3.36612e+09,-33550.6,5947.67,128.751
2.17989e+11,-3.22816e+11,-3.53636e+09,5186.23,4513.33,-134.777
-2.08329e+11,3.07928e+11,3.38207e+09,-4944.31,-4317.28,128.552
-1.58619e+11,4.46438e+11,3.37255e+09,-33651.8,5652.08,128.701
2.18248e+11,-3.2259e+11,-3.5431e+09,5179.82,4522.81,-134.673
-2.08576e+11,3.07712e+11,3.38849e+09,-4938.19,-4326.33,128.452
-1.60304e+11,4.46714e+11,3.37899e+09,-33750,5355.38,128.651
2.18507e+11,-3.22363e+11,-3.54983e+09,5173.4,4532.29,-134.568
-2.08823e+11,3.07495e+11,3.39491e+09,-4932.05,-4335.38,128.353
-1.61994e+11,4.46974e+11,3.38542e+09,-33845.3,5057.61,128.601
2.18766e+11,-3.22136e+11,-3.55656e+09,5166.97,4541.77,-134.464
-2.09069e+11,3.07278e+11,3.40133e+09,-4925.9,-4344.42,128.253
-1.63688e+11,4.47219e+11,3.39185e+09,-33937.5,4758.79,128.551
2.19024e+11,-3.21909e+11,-3.56328e+09,5160.53,4551.24,-134.359
-2.09316e+11,3.07061e+11,3.40774e+09,-4919.74,-4353.46,128.153
-1.65387e+11,4.4745e+11,3.39827e+09,-34026.8,4458.97,128.502
2.19282e+11,-3.21681e+11,-3.56999e+09,5154.08,4560.71,-134.254
-2.09561e+11,3.06843e+11,3.41415e+09,-4913.58,-4362.49,128.052
-1.67091e+11,4.47665e+11,3.4047e+09,-34113,4158.16,128.452
2.19539e+11,-3.21453e+11,-3.5767e+09,5147.62,4570.18,-134.149
-2.09807e+11,3.06625e+11,3.42055e+09,-4907.4,-4371.53,127.951
-1.68799e+11,4.47866e+11,3.41112e+09,-34196.2,3856.41,128.402
2.19796e+11,-3.21224e+11,-3.58341e+09,5141.15,4579.64,-134.044
-2.10052e+11,3.06406e+11,3.42694e+09,-4901.22,-4380.56,127.851
-1.70511e+11,4.48051e+11,3.41754e+09,-34276.4,3553.74,128.353
2.20053e+11,-3.20995e+11,-3.59011e+09,5134.67,4589.1,-133.938
-2.10297e+11,3.06186e+11,3.43333e+09,-4895.02,-4389.58,127.75
-1.72226e+11,4.48221e+11,3.42395e+09,-34353.5,3250.19,128.303
2.2031e+11,-3.20765e+11,-3.5968e+09,5128.18,4598.56,-133.832
-2.10542e+11,3.05967e+11,3.43972e+09,-4888.82,-4398.6,127.648
-1.73946e+11,4.48376e+11,3.43037e+09,-34427.6,2945.79,128.254
2.20566e+11,-3.20535e+11,-3.60349e+09,5121.69,4608.01,-133.726
-2.10786e+11,3.05747e+11,3.4461e+09,-4882.61,-4407.62,127.547
-1.75669e+11,4.48516e+11,3.43678e+09,-34498.5,2640.57,128.204
2.20822e+11,-3.20305e+11,-3.61017e+09,5115.18,4617.46,-133.62
-2.1103e+11,3.05526e+11,3.45247e+09,-4876.39,-4416.64,127.445
-1.77396e+11,4.4864e+11,3.44319e+09,-34566.4,2334.57,128.155
2.21078e+11,-3.20074e+11,-3.61685e+09,5108.66,4626.9,-133.513
-2.11274e+11,3.05305e+11,3.45884e+09,-4870.16,-4425.65,127.343
-1.79126e+11,4.48749e+11,3.44959e+09,-34631.2,2027.82,128.105
2.21333e+11,-3.19842e+11,-3.62353e+09,5102.13,4636.35,-133.406
-2.11517e+11,3.05083e+11,3.4652e+09,-4863.92,-4434.66,127.241
-1.80859e+11,4.48843e+11,3.456e+09,-34692.9,1720.36,128.056
2.21588e+11,-3.1961e+11,-3.63019e+09,5095.6,4645.78,-133.299
-2.1176e+11,3.04861e+11,3.47156e+09,-4857.67,-4443.66,127.138
-1.82595e+11,4.48921e+11,3.4624e+09,-34751.5,1412.21,128.006
2.21842e+11,-3.19377e+11,-3.63686e+09,5089.05,4655.22,-133.192
-2.12003e+11,3.04639e+11,3.47792e+09,-4851.41,-4452.66,127.036
-1.84334e+11,4.48984e+11,3.4688e+09,-34807,1103.41,127.957
2.22097e+11,-3.19144e+11,-3.64351e+09,5082.49,4664.65,-133.084
-2.12245e+11,3.04416e+11,3.48427e+09,-4845.14,-4461.66,126.933
-1.86076e+11,4.49031e+11,3.4752e+09,-34859.4,793.995,127.907
2.22351e+11,-3.18911e+11,-3.65016e+09,5075.92,4674.08,-132.977
-2.12487e+11,3.04193e+11,3.49061e+09,-4838.86,-4470.66,126.83
-1.8782e+11,4.49063e+11,3.48159e+09,-34908.6,484,127.858
