x,y,z,vx,vy,vz
4.20514e+11,-6.37217e+11,-6.76169e+09,10748.7,7813.91,-272.935
-4.02116e+08,6.07487e+08,6.46743e+06,-10.173,-7.50799,0.260438
6.64937e+10,1.32259e+11,-3.69021e+06,-27046.4,13367.3,-0.974478
4.21051e+11,-6.36826e+11,-6.77533e+09,10742.4,7823.39,-272.834
-4.02624e+08,6.07112e+08,6.48045e+06,-10.1666,-7.51622,0.260341
6.51379e+10,1.32921e+11,-3.73841e+06,-27182.8,13095.3,-0.953551
4.21588e+11,-6.36435e+11,-6.78897e+09,10736.2,7832.87,-272.733
-4.03132e+08,6.06736e+08,6.49347e+06,-10.1602,-7.52444,0.260244
6.37754e+10,1.33569e+11,-3.78556e+06,-27316.6,12821.8,-0.932493
4.22125e+11,-6.36043e+11,-6.80261e+09,10729.9,7842.34,-272.632
-4.0364e+08,6.06359e+08,6.50648e+06,-10.1538,-7.53265,0.260148
6.24063e+10,1.34203e+11,-3.83166e+06,-27447.5,12547,-0.911305
4.22661e+11,-6.3565e+11,-6.81624e+09,10723.6,7851.8,-272.53
-4.04148e+08,6.05982e+08,6.51948e+06,-10.1474,-7.54085,0.260051
6.10306e+10,1.34824e+11,-3.8767e+06,-27575.6,12270.7,-0.889989
4.23197e+11,-6.35257e+11,-6.82986e+09,10717.3,7861.26,-272.429
-4.04655e+08,6.05605e+08,6.53248e+06,-10.141,-7.54904,0.259953
5.96487e+10,1.3543e+11,-3.92066e+06,-27701,11993.1,-0.868547
4.23733e+11,-6.34864e+11,-6.84348e+09,10711,7870.72,-272.327
-4.05162e+08,6.05228e+08,6.54548e+06,-10.1346,-7.55723,0.259856
5.82605e+10,1.36023e+11,-3.96355e+06,-27823.5,11714.2,-0.846982
4.24268e+11,-6.3447e+11,-6.85709e+09,10704.7,7880.17,-272.225
-4.05668e+08,6.04849e+08,6.55847e+06,-10.1282,-7.56541,0.259758
5.68663e+10,1.36602e+11,-4.00536e+06,-27943.2,11434,-0.825297
4.24803e+11,-6.34076e+11,-6.8707e+09,10698.4,7889.62,-272.123
-4.06175e+08,6.04471e+08,6.57145e+06,-10.1218,-7.57357,0.25966
5.54662e+10,1.37166e+11,-4.04608e+06,-28060,11152.5,-0.803492
4.25338e+11,-6.33681e+11,-6.88431e+09,10692,7899.06,-272.02
-4.0668e+08,6.04092e+08,6.58443e+06,-10.1155,-7.58173,0.259562
5.40603e+10,1.37717e+11,-4.08571e+06,-28174,10869.8,-0.781572
4.25872e+11,-6.33286e+11,-6.8979e+09,10685.7,7908.5,-271.918
-4.07186e+08,6.03713e+08,6.59741e+06,-10.1091,-7.58988,0.259464
5.26488e+10,1.38253e+11,-4.12424e+06,-28285.1,10585.9,-0.759537
4.26407e+11,-6.32891e+11,-6.9115e+09,10679.3,7917.93,-271.815
-4.07691e+08,6.03333e+08,6.61038e+06,-10.1027,-7.59803,0.259366
5.12318e+10,1.38776e+11,-4.16166e+06,-28393.3,10300.8,-0.73739
4.2694e+11,-6.32494e+11,-6.92509e+09,10673,7927.36,-271.712
-4.08196e+08,6.02953e+08,6.62334e+06,-10.0963,-7.60616,0.259267
4.98095e+10,1.39283e+11,-4.19798e+06,-28498.6,10014.5,-0.715134
4.27474e+11,-6.32098e+11,-6.93867e+09,10666.6,7936.78,-271.608
-4.08701e+08,6.02572e+08,6.6363e+06,-10.0899,-7.61429,0.259168
4.8382e+10,1.39777e+11,-4.23317e+06,-28601,9727.14,-0.69277
4.28007e+11,-6.31701e+11,-6.95225e+09,10660.2,7946.2,-271.505
-4.09205e+08,6.02192e+08,6.64926e+06,-10.0835,-7.62241,0.259069
4.69494e+10,1.40256e+11,-4.26725e+06,-28700.5,9438.69,-0.670302
4.2854e+11,-6.31303e+11,-6.96582e+09,10653.9,7955.62,-271.401
-4.09709e+08,6.0181e+08,6.66221e+06,-10.0771,-7.63052,0.25897
4.55119e+10,1.40721e+11,-4.30021e+06,-28797,9149.18,-0.647731
4.29072e+11,-6.30905e+11,-6.97939e+09,10647.5,7965.02,-271.297
-4.10213e+08,6.01429e+08,6.67516e+06,-10.0707,-7.63863,0.25887
4.40697e+10,1.41171e+11,-4.33203e+06,-28890.6,8858.64,-0.625061
4.29605e+11,-6.30507e+11,-6.99295e+09,10641.1,7974.43,-271.193
-4.10716e+08,6.01046e+08,6.6881e+06,-10.0643,-7.64672,0.25877
4.26229e+10,1.41607e+11,-4.36271e+06,-28981.2,8567.11,-0.602292
4.30137e+11,-6.30108e+11,-7.00651e+09,10634.7,7983.83,-271.089
-4.11219e+08,6.00664e+08,6.70103e+06,-10.0579,-7.65481,0.258671
4.11716e+10,1.42028e+11,-4.39226e+06,-29068.8,8274.62,-0.579429
4.30668e+11,-6.29708e+11,-7.02006e+09,10628.2,7993.22,-270.984
-4.11722e+08,6.00281e+08,6.71397e+06,-10.0515,-7.66289,0.25857
3.9716e+10,1.42434e+11,-4.42065e+06,-29153.4,7981.2,-0.556473
4.31199e+11,-6.29308e+11,-7.0336e+09,10621.8,8002.61,-270.879
-4.12225e+08,5.99898e+08,6.72689e+06,-10.0451,-7.67097,0.25847
3.82562e+10,1.42826e+11,-4.4479e+06,-29235.1,7686.87,-0.533426
4.3173e+11,-6.28908e+11,-7.04715e+09,10615.4,8012,-270.774
-4.12727e+08,5.99514e+08,6.73981e+06,-10.0388,-7.67903,0.25837
3.67925e+10,1.43203e+11,-4.474e+06,-29313.7,7391.67,-0.510292
4.32261e+11,-6.28507e+11,-7.06068e+09,10608.9,8021.38,-270.669
-4.13229e+08,5.9913e+08,6.75273e+06,-10.0324,-7.68709,0.258269
3.53249e+10,1.43565e+11,-4.49893e+06,-29389.3,7095.64,-0.487072
4.32791e+11,-6.28106e+11,-7.07421e+09,10602.5,8030.75,-270.563
-4.1373e+08,5.98745e+08,6.76564e+06,-10.026,-7.69515,0.258168
3.38535e+10,1.43912e+11,-4.5227e+06,-29461.9,6798.8,-0.46377
4.33321e+11,-6.27704e+11,-7.08774e+09,10596,8040.12,-270.458
-4.14231e+08,5.9836e+08,6.77855e+06,-10.0196,-7.70319,0.258067
3.23787e+10,1.44245e+11,-4.54531e+06,-29531.4,6501.18,-0.440387
4.33851e+11,-6.27302e+11,-7.10126e+09,10589.5,8049.49,-270.352
-4.14732e+08,5.97975e+08,6.79145e+06,-10.0132,-7.71123,0.257965
3.09004e+10,1.44563e+11,-4.56674e+06,-29597.9,6202.82,-0.416926
4.3438e+11,-6.26899e+11,-7.11477e+09,10583.1,8058.85,-270.246
-4.15232e+08,5.97589e+08,6.80434e+06,-10.0068,-7.71926,0.257864
2.94189e+10,1.44865e+11,-4.587e+06,-29661.4,5903.75,-0.39339
4.34909e+11,-6.26496e+11,-7.12828e+09,10576.6,8068.2,-270.14
-4.15733e+08,5.97203e+08,6.81723e+06,-10.0004,-7.72729,0.257762
2.79343e+10,1.45153e+11,-4.60608e+06,-29721.8,5603.99,-0.36978
4.35438e+11,-6.26092e+11,-7.14179e+09,10570.1,8077.55,-270.033
-4.16232e+08,5.96816e+08,6.83012e+06,-9.99406,-7.7353,0.25766
2.64467e+10,1.45426e+11,-4.62398e+06,-29779.1,5303.6,-0.346101
